Day,Supplier,Distribution_Center,Product_Category,Shipped_Volume,Received_Volume,Performance_Gap
56,S13,B,Vegetables,94,717.0,-623.0
56,S13,E,Vegetables,132,1481.0,-1349.0
56,S14,A,Vegetables,69,751.0,-682.0
56,S14,B,Vegetables,62,717.0,-655.0
56,S14,E,Vegetables,149,1481.0,-1332.0
56,S15,A,Vegetables,79,751.0,-672.0
56,S15,B,Vegetables,76,717.0,-641.0
56,S15,E,Vegetables,156,1481.0,-1325.0
56,S16,A,Vegetables,65,751.0,-686.0
56,S16,B,Vegetables,66,717.0,-651.0
56,S16,E,Vegetables,125,1481.0,-1356.0
56,S17,A,Vegetables,73,751.0,-678.0
56,S17,B,Vegetables,81,717.0,-636.0
56,S17,E,Vegetables,156,1481.0,-1325.0
56,S18,A,Vegetables,78,751.0,-673.0
56,S18,B,Vegetables,68,717.0,-649.0
56,S18,E,Vegetables,147,1481.0,-1334.0
56,S19,A,Vegetables,76,751.0,-675.0
56,S19,B,Vegetables,66,717.0,-651.0
56,S19,E,Vegetables,165,1481.0,-1316.0
56,S2,A,Meat,40,144.0,-104.0
56,S2,B,Meat,32,134.0,-102.0
56,S2,C,Meat,29,147.0,-118.0
56,S2,D,Meat,22,151.0,-129.0
56,S2,E,Meat,59,292.0,-233.0
56,S20,A,Vegetables,73,751.0,-678.0
56,S20,B,Vegetables,71,717.0,-646.0
56,S20,E,Vegetables,149,1481.0,-1332.0
56,S21,A,Vegetables,87,751.0,-664.0
56,S21,B,Vegetables,65,717.0,-652.0
56,S21,E,Vegetables,145,1481.0,-1336.0
56,S22,A,Vegetables,76,751.0,-675.0
56,S22,B,Vegetables,68,717.0,-649.0
56,S22,E,Vegetables,157,1481.0,-1324.0
56,S23,A,Beverages,128,498.0,-370.0
56,S23,B,Beverages,132,492.0,-360.0
56,S23,C,Beverages,131,514.0,-383.0
56,S23,D,Beverages,123,509.0,-386.0
56,S23,E,Beverages,286,1046.0,-760.0
56,S24,A,Beverages,134,498.0,-364.0
56,S24,B,Beverages,106,492.0,-386.0
56,S24,C,Beverages,145,514.0,-369.0
56,S24,D,Beverages,129,509.0,-380.0
56,S24,E,Beverages,235,1046.0,-811.0
56,S25,A,Beverages,114,498.0,-384.0
56,S25,B,Beverages,120,492.0,-372.0
56,S25,C,Beverages,124,514.0,-390.0
56,S25,D,Beverages,125,509.0,-384.0
56,S25,E,Beverages,269,1046.0,-777.0
56,S26,A,Beverages,122,498.0,-376.0
56,S26,B,Beverages,134,492.0,-358.0
56,S26,C,Beverages,114,514.0,-400.0
56,S26,D,Beverages,132,509.0,-377.0
56,S26,E,Beverages,256,1046.0,-790.0
56,S27,A,Bakery,46,149.0,-103.0
56,S27,B,Bakery,47,153.0,-106.0
56,S27,C,Bakery,35,157.0,-122.0
56,S27,D,Bakery,33,134.0,-101.0
56,S27,E,Bakery,84,319.0,-235.0
56,S28,A,Bakery,31,149.0,-118.0
56,S28,B,Bakery,27,153.0,-126.0
56,S28,C,Bakery,43,157.0,-114.0
56,S28,D,Bakery,32,134.0,-102.0
56,S28,E,Bakery,84,319.0,-235.0
56,S29,A,Bakery,33,149.0,-116.0
56,S29,B,Bakery,42,153.0,-111.0
56,S29,C,Bakery,41,157.0,-116.0
56,S29,D,Bakery,40,134.0,-94.0
56,S29,E,Bakery,65,319.0,-254.0
56,S3,A,Meat,31,144.0,-113.0
56,S3,B,Meat,30,134.0,-104.0
56,S3,C,Meat,23,147.0,-124.0
56,S3,D,Meat,28,151.0,-123.0
56,S3,E,Meat,58,292.0,-234.0
56,S30,A,Bakery,39,149.0,-110.0
56,S30,B,Bakery,37,153.0,-116.0
56,S30,C,Bakery,38,157.0,-119.0
56,S30,D,Bakery,29,134.0,-105.0
56,S30,E,Bakery,86,319.0,-233.0
56,S4,A,Meat,25,144.0,-119.0
56,S4,B,Meat,21,134.0,-113.0
56,S4,C,Meat,21,147.0,-126.0
56,S4,D,Meat,30,151.0,-121.0
56,S4,E,Meat,51,292.0,-241.0
56,S5,A,Meat,28,144.0,-116.0
56,S5,B,Meat,26,134.0,-108.0
56,S5,C,Meat,41,147.0,-106.0
56,S5,D,Meat,38,151.0,-113.0
56,S5,E,Meat,60,292.0,-232.0
56,S6,C,Dairy,48,386.0,-338.0
56,S6,D,Dairy,48,398.0,-350.0
56,S6,E,Dairy,107,791.0,-684.0
56,S7,C,Dairy,51,386.0,-335.0
56,S7,D,Dairy,66,398.0,-332.0
56,S7,E,Dairy,123,791.0,-668.0
56,S8,C,Dairy,59,386.0,-327.0
56,S8,D,Dairy,73,398.0,-325.0
56,S8,E,Dairy,112,791.0,-679.0
56,S9,C,Dairy,56,386.0,-330.0
56,S9,D,Dairy,52,398.0,-346.0
56,S9,E,Dairy,109,791.0,-682.0
57,S1,A,Meat,34,155.0,-121.0
57,S1,B,Meat,28,153.0,-125.0
57,S1,C,Meat,37,153.0,-116.0
57,S1,D,Meat,28,168.0,-140.0
57,S1,E,Meat,57,339.0,-282.0
57,S10,C,Dairy,69,396.0,-327.0
57,S10,D,Dairy,65,399.0,-334.0
57,S10,E,Dairy,130,836.0,-706.0
57,S11,C,Dairy,51,396.0,-345.0
57,S11,D,Dairy,66,399.0,-333.0
57,S11,E,Dairy,114,836.0,-722.0
57,S12,C,Dairy,60,396.0,-336.0
57,S12,D,Dairy,52,399.0,-347.0
57,S12,E,Dairy,134,836.0,-702.0
57,S13,A,Vegetables,69,758.0,-689.0
57,S13,B,Vegetables,92,822.0,-730.0
57,S13,E,Vegetables,173,1520.0,-1347.0
57,S14,A,Vegetables,75,758.0,-683.0
57,S14,B,Vegetables,87,822.0,-735.0
57,S14,E,Vegetables,155,1520.0,-1365.0
57,S15,A,Vegetables,87,758.0,-671.0
57,S15,B,Vegetables,73,822.0,-749.0
57,S15,E,Vegetables,153,1520.0,-1367.0
57,S16,A,Vegetables,88,758.0,-670.0
57,S16,B,Vegetables,76,822.0,-746.0
57,S16,E,Vegetables,151,1520.0,-1369.0
57,S17,A,Vegetables,62,758.0,-696.0
57,S17,B,Vegetables,86,822.0,-736.0
57,S17,E,Vegetables,157,1520.0,-1363.0
57,S18,A,Vegetables,65,758.0,-693.0
57,S18,B,Vegetables,77,822.0,-745.0
57,S18,E,Vegetables,130,1520.0,-1390.0
57,S19,A,Vegetables,84,758.0,-674.0
57,S19,B,Vegetables,77,822.0,-745.0
57,S19,E,Vegetables,139,1520.0,-1381.0
57,S2,A,Meat,27,155.0,-128.0
57,S2,B,Meat,29,153.0,-124.0
57,S2,C,Meat,33,153.0,-120.0
57,S2,D,Meat,40,168.0,-128.0
57,S2,E,Meat,62,339.0,-277.0
57,S20,A,Vegetables,60,758.0,-698.0
57,S20,B,Vegetables,87,822.0,-735.0
57,S20,E,Vegetables,148,1520.0,-1372.0
57,S21,A,Vegetables,76,758.0,-682.0
57,S21,B,Vegetables,89,822.0,-733.0
57,S21,E,Vegetables,129,1520.0,-1391.0
57,S22,A,Vegetables,92,758.0,-666.0
57,S22,B,Vegetables,78,822.0,-744.0
57,S22,E,Vegetables,185,1520.0,-1335.0
57,S23,A,Beverages,122,537.0,-415.0
57,S23,B,Beverages,129,539.0,-410.0
57,S23,C,Beverages,109,505.0,-396.0
57,S23,D,Beverages,153,532.0,-379.0
57,S23,E,Beverages,247,1002.0,-755.0
57,S24,A,Beverages,135,537.0,-402.0
57,S24,B,Beverages,154,539.0,-385.0
57,S24,C,Beverages,145,505.0,-360.0
57,S24,D,Beverages,125,532.0,-407.0
57,S24,E,Beverages,262,1002.0,-740.0
57,S25,A,Beverages,131,537.0,-406.0
57,S25,B,Beverages,128,539.0,-411.0
57,S25,C,Beverages,113,505.0,-392.0
57,S25,D,Beverages,147,532.0,-385.0
57,S25,E,Beverages,249,1002.0,-753.0
57,S26,A,Beverages,149,537.0,-388.0
57,S26,B,Beverages,128,539.0,-411.0
57,S26,C,Beverages,138,505.0,-367.0
57,S26,D,Beverages,107,532.0,-425.0
57,S26,E,Beverages,244,1002.0,-758.0
57,S27,A,Bakery,41,159.0,-118.0
57,S27,B,Bakery,29,165.0,-136.0
57,S27,C,Bakery,29,161.0,-132.0
57,S27,D,Bakery,40,169.0,-129.0
57,S27,E,Bakery,75,314.0,-239.0
57,S28,A,Bakery,36,159.0,-123.0
57,S28,B,Bakery,48,165.0,-117.0
57,S28,C,Bakery,43,161.0,-118.0
57,S28,D,Bakery,36,169.0,-133.0
57,S28,E,Bakery,71,314.0,-243.0
57,S29,A,Bakery,41,159.0,-118.0
57,S29,B,Bakery,45,165.0,-120.0
57,S29,C,Bakery,44,161.0,-117.0
57,S29,D,Bakery,40,169.0,-129.0
57,S29,E,Bakery,75,314.0,-239.0
57,S3,A,Meat,30,155.0,-125.0
57,S3,B,Meat,28,153.0,-125.0
57,S3,C,Meat,29,153.0,-124.0
57,S3,D,Meat,34,168.0,-134.0
57,S3,E,Meat,70,339.0,-269.0
57,S30,A,Bakery,41,159.0,-118.0
57,S30,B,Bakery,43,165.0,-122.0
57,S30,C,Bakery,45,161.0,-116.0
57,S30,D,Bakery,53,169.0,-116.0
57,S30,E,Bakery,93,314.0,-221.0
57,S4,A,Meat,31,155.0,-124.0
57,S4,B,Meat,40,153.0,-113.0
57,S4,C,Meat,23,153.0,-130.0
57,S4,D,Meat,28,168.0,-140.0
57,S4,E,Meat,78,339.0,-261.0
57,S5,A,Meat,33,155.0,-122.0
57,S5,B,Meat,28,153.0,-125.0
57,S5,C,Meat,31,153.0,-122.0
57,S5,D,Meat,38,168.0,-130.0
57,S5,E,Meat,72,339.0,-267.0
57,S6,C,Dairy,57,396.0,-339.0
57,S6,D,Dairy,60,399.0,-339.0
57,S6,E,Dairy,103,836.0,-733.0
57,S7,C,Dairy,51,396.0,-345.0
57,S7,D,Dairy,55,399.0,-344.0
57,S7,E,Dairy,119,836.0,-717.0
57,S8,C,Dairy,54,396.0,-342.0
57,S8,D,Dairy,51,399.0,-348.0
57,S8,E,Dairy,111,836.0,-725.0
57,S9,C,Dairy,54,396.0,-342.0
57,S9,D,Dairy,50,399.0,-349.0
57,S9,E,Dairy,125,836.0,-711.0
58,S1,A,Meat,45,182.0,-137.0
58,S1,B,Meat,34,162.0,-128.0
58,S1,C,Meat,36,151.0,-115.0
58,S1,D,Meat,40,186.0,-146.0
58,S1,E,Meat,72,334.0,-262.0
58,S10,C,Dairy,67,406.0,-339.0
58,S10,D,Dairy,60,436.0,-376.0
58,S10,E,Dairy,121,874.0,-753.0
58,S11,C,Dairy,58,406.0,-348.0
58,S11,D,Dairy,70,436.0,-366.0
58,S11,E,Dairy,142,874.0,-732.0
58,S12,C,Dairy,51,406.0,-355.0
58,S12,D,Dairy,62,436.0,-374.0
58,S12,E,Dairy,134,874.0,-740.0
58,S13,A,Vegetables,107,789.0,-682.0
58,S13,B,Vegetables,79,766.0,-687.0
58,S13,E,Vegetables,167,1615.0,-1448.0
58,S14,A,Vegetables,86,789.0,-703.0
58,S14,B,Vegetables,77,766.0,-689.0
58,S14,E,Vegetables,162,1615.0,-1453.0
58,S15,A,Vegetables,70,789.0,-719.0
58,S15,B,Vegetables,79,766.0,-687.0
58,S15,E,Vegetables,168,1615.0,-1447.0
58,S16,A,Vegetables,70,789.0,-719.0
58,S16,B,Vegetables,83,766.0,-683.0
58,S16,E,Vegetables,154,1615.0,-1461.0
58,S17,A,Vegetables,76,789.0,-713.0
58,S17,B,Vegetables,67,766.0,-699.0
58,S17,E,Vegetables,160,1615.0,-1455.0
58,S18,A,Vegetables,87,789.0,-702.0
58,S18,B,Vegetables,89,766.0,-677.0
58,S18,E,Vegetables,161,1615.0,-1454.0
58,S19,A,Vegetables,65,789.0,-724.0
58,S19,B,Vegetables,84,766.0,-682.0
58,S19,E,Vegetables,146,1615.0,-1469.0
58,S2,A,Meat,39,182.0,-143.0
58,S2,B,Meat,23,162.0,-139.0
58,S2,C,Meat,29,151.0,-122.0
58,S2,D,Meat,38,186.0,-148.0
58,S2,E,Meat,61,334.0,-273.0
58,S20,A,Vegetables,73,789.0,-716.0
58,S20,B,Vegetables,77,766.0,-689.0
58,S20,E,Vegetables,177,1615.0,-1438.0
58,S21,A,Vegetables,77,789.0,-712.0
58,S21,B,Vegetables,77,766.0,-689.0
58,S21,E,Vegetables,149,1615.0,-1466.0
58,S22,A,Vegetables,78,789.0,-711.0
58,S22,B,Vegetables,54,766.0,-712.0
58,S22,E,Vegetables,171,1615.0,-1444.0
58,S23,A,Beverages,143,549.0,-406.0
58,S23,B,Beverages,142,587.0,-445.0
58,S23,C,Beverages,121,537.0,-416.0
58,S23,D,Beverages,141,558.0,-417.0
58,S23,E,Beverages,277,1091.0,-814.0
58,S24,A,Beverages,137,549.0,-412.0
58,S24,B,Beverages,140,587.0,-447.0
58,S24,C,Beverages,126,537.0,-411.0
58,S24,D,Beverages,145,558.0,-413.0
58,S24,E,Beverages,268,1091.0,-823.0
58,S25,A,Beverages,137,549.0,-412.0
58,S25,B,Beverages,153,587.0,-434.0
58,S25,C,Beverages,145,537.0,-392.0
58,S25,D,Beverages,142,558.0,-416.0
58,S25,E,Beverages,281,1091.0,-810.0
58,S26,A,Beverages,132,549.0,-417.0
58,S26,B,Beverages,152,587.0,-435.0
58,S26,C,Beverages,145,537.0,-392.0
58,S26,D,Beverages,130,558.0,-428.0
58,S26,E,Beverages,265,1091.0,-826.0
58,S27,A,Bakery,44,164.0,-120.0
58,S27,B,Bakery,40,169.0,-129.0
58,S27,C,Bakery,44,166.0,-122.0
58,S27,D,Bakery,51,169.0,-118.0
58,S27,E,Bakery,82,326.0,-244.0
58,S28,A,Bakery,37,164.0,-127.0
58,S28,B,Bakery,45,169.0,-124.0
58,S28,C,Bakery,39,166.0,-127.0
58,S28,D,Bakery,49,169.0,-120.0
58,S28,E,Bakery,88,326.0,-238.0
58,S29,A,Bakery,35,164.0,-129.0
58,S29,B,Bakery,42,169.0,-127.0
58,S29,C,Bakery,37,166.0,-129.0
58,S29,D,Bakery,35,169.0,-134.0
58,S29,E,Bakery,70,326.0,-256.0
58,S3,A,Meat,33,182.0,-149.0
58,S3,B,Meat,32,162.0,-130.0
58,S3,C,Meat,26,151.0,-125.0
58,S3,D,Meat,42,186.0,-144.0
58,S3,E,Meat,47,334.0,-287.0
58,S30,A,Bakery,48,164.0,-116.0
58,S30,B,Bakery,42,169.0,-127.0
58,S30,C,Bakery,46,166.0,-120.0
58,S30,D,Bakery,34,169.0,-135.0
58,S30,E,Bakery,86,326.0,-240.0
58,S4,A,Meat,32,182.0,-150.0
58,S4,B,Meat,32,162.0,-130.0
58,S4,C,Meat,22,151.0,-129.0
58,S4,D,Meat,28,186.0,-158.0
58,S4,E,Meat,73,334.0,-261.0
58,S5,A,Meat,33,182.0,-149.0
58,S5,B,Meat,41,162.0,-121.0
58,S5,C,Meat,38,151.0,-113.0
58,S5,D,Meat,38,186.0,-148.0
58,S5,E,Meat,81,334.0,-253.0
58,S6,C,Dairy,60,406.0,-346.0
58,S6,D,Dairy,57,436.0,-379.0
58,S6,E,Dairy,129,874.0,-745.0
58,S7,C,Dairy,53,406.0,-353.0
58,S7,D,Dairy,52,436.0,-384.0
58,S7,E,Dairy,133,874.0,-741.0
58,S8,C,Dairy,54,406.0,-352.0
58,S8,D,Dairy,57,436.0,-379.0
58,S8,E,Dairy,106,874.0,-768.0
58,S9,C,Dairy,63,406.0,-343.0
58,S9,D,Dairy,78,436.0,-358.0
58,S9,E,Dairy,109,874.0,-765.0
59,S1,A,Meat,25,172.0,-147.0
59,S1,B,Meat,31,175.0,-144.0
59,S1,C,Meat,28,134.0,-106.0
59,S1,D,Meat,50,172.0,-122.0
59,S1,E,Meat,57,307.0,-250.0
59,S10,C,Dairy,57,399.0,-342.0
59,S10,D,Dairy,64,418.0,-354.0
59,S10,E,Dairy,109,825.0,-716.0
59,S11,C,Dairy,42,399.0,-357.0
59,S11,D,Dairy,66,418.0,-352.0
59,S11,E,Dairy,123,825.0,-702.0
59,S12,C,Dairy,67,399.0,-332.0
59,S12,D,Dairy,54,418.0,-364.0
59,S12,E,Dairy,118,825.0,-707.0
59,S13,A,Vegetables,86,826.0,-740.0
59,S13,B,Vegetables,69,759.0,-690.0
59,S13,E,Vegetables,151,1543.0,-1392.0
59,S14,A,Vegetables,82,826.0,-744.0
59,S14,B,Vegetables,65,759.0,-694.0
59,S14,E,Vegetables,136,1543.0,-1407.0
59,S15,A,Vegetables,65,826.0,-761.0
59,S15,B,Vegetables,78,759.0,-681.0
59,S15,E,Vegetables,172,1543.0,-1371.0
59,S16,A,Vegetables,76,826.0,-750.0
59,S16,B,Vegetables,84,759.0,-675.0
59,S16,E,Vegetables,141,1543.0,-1402.0
59,S17,A,Vegetables,96,826.0,-730.0
59,S17,B,Vegetables,88,759.0,-671.0
59,S17,E,Vegetables,159,1543.0,-1384.0
59,S18,A,Vegetables,81,826.0,-745.0
59,S18,B,Vegetables,71,759.0,-688.0
59,S18,E,Vegetables,148,1543.0,-1395.0
59,S19,A,Vegetables,98,826.0,-728.0
59,S19,B,Vegetables,82,759.0,-677.0
59,S19,E,Vegetables,160,1543.0,-1383.0
59,S2,A,Meat,41,172.0,-131.0
59,S2,B,Meat,30,175.0,-145.0
59,S2,C,Meat,25,134.0,-109.0
59,S2,D,Meat,30,172.0,-142.0
59,S2,E,Meat,64,307.0,-243.0
59,S20,A,Vegetables,105,826.0,-721.0
59,S20,B,Vegetables,74,759.0,-685.0
59,S20,E,Vegetables,147,1543.0,-1396.0
59,S21,A,Vegetables,66,826.0,-760.0
59,S21,B,Vegetables,69,759.0,-690.0
59,S21,E,Vegetables,177,1543.0,-1366.0
59,S22,A,Vegetables,71,826.0,-755.0
59,S22,B,Vegetables,79,759.0,-680.0
59,S22,E,Vegetables,152,1543.0,-1391.0
59,S23,A,Beverages,108,535.0,-427.0
59,S23,B,Beverages,129,523.0,-394.0
59,S23,C,Beverages,130,490.0,-360.0
59,S23,D,Beverages,139,519.0,-380.0
59,S23,E,Beverages,268,1015.0,-747.0
59,S24,A,Beverages,157,535.0,-378.0
59,S24,B,Beverages,139,523.0,-384.0
59,S24,C,Beverages,108,490.0,-382.0
59,S24,D,Beverages,121,519.0,-398.0
59,S24,E,Beverages,251,1015.0,-764.0
59,S25,A,Beverages,134,535.0,-401.0
59,S25,B,Beverages,127,523.0,-396.0
59,S25,C,Beverages,120,490.0,-370.0
59,S25,D,Beverages,129,519.0,-390.0
59,S25,E,Beverages,253,1015.0,-762.0
59,S26,A,Beverages,136,535.0,-399.0
59,S26,B,Beverages,128,523.0,-395.0
59,S26,C,Beverages,132,490.0,-358.0
59,S26,D,Beverages,130,519.0,-389.0
59,S26,E,Beverages,243,1015.0,-772.0
59,S27,A,Bakery,44,159.0,-115.0
59,S27,B,Bakery,39,179.0,-140.0
59,S27,C,Bakery,44,164.0,-120.0
59,S27,D,Bakery,49,168.0,-119.0
59,S27,E,Bakery,80,321.0,-241.0
59,S28,A,Bakery,37,159.0,-122.0
59,S28,B,Bakery,42,179.0,-137.0
59,S28,C,Bakery,43,164.0,-121.0
59,S28,D,Bakery,39,168.0,-129.0
59,S28,E,Bakery,71,321.0,-250.0
59,S29,A,Bakery,34,159.0,-125.0
59,S29,B,Bakery,51,179.0,-128.0
59,S29,C,Bakery,32,164.0,-132.0
59,S29,D,Bakery,37,168.0,-131.0
59,S29,E,Bakery,98,321.0,-223.0
59,S3,A,Meat,30,172.0,-142.0
59,S3,B,Meat,37,175.0,-138.0
59,S3,C,Meat,21,134.0,-113.0
59,S3,D,Meat,26,172.0,-146.0
59,S3,E,Meat,59,307.0,-248.0
59,S30,A,Bakery,44,159.0,-115.0
59,S30,B,Bakery,47,179.0,-132.0
59,S30,C,Bakery,45,164.0,-119.0
59,S30,D,Bakery,43,168.0,-125.0
59,S30,E,Bakery,72,321.0,-249.0
59,S4,A,Meat,34,172.0,-138.0
59,S4,B,Meat,32,175.0,-143.0
59,S4,C,Meat,28,134.0,-106.0
59,S4,D,Meat,36,172.0,-136.0
59,S4,E,Meat,56,307.0,-251.0
59,S5,A,Meat,42,172.0,-130.0
59,S5,B,Meat,45,175.0,-130.0
59,S5,C,Meat,32,134.0,-102.0
59,S5,D,Meat,30,172.0,-142.0
59,S5,E,Meat,71,307.0,-236.0
59,S6,C,Dairy,69,399.0,-330.0
59,S6,D,Dairy,66,418.0,-352.0
59,S6,E,Dairy,117,825.0,-708.0
59,S7,C,Dairy,47,399.0,-352.0
59,S7,D,Dairy,55,418.0,-363.0
59,S7,E,Dairy,126,825.0,-699.0
59,S8,C,Dairy,57,399.0,-342.0
59,S8,D,Dairy,58,418.0,-360.0
59,S8,E,Dairy,120,825.0,-705.0
59,S9,C,Dairy,60,399.0,-339.0
59,S9,D,Dairy,55,418.0,-363.0
59,S9,E,Dairy,112,825.0,-713.0
60,S1,A,Meat,34,148.0,-114.0
60,S1,B,Meat,30,160.0,-130.0
60,S1,C,Meat,35,182.0,-147.0
60,S1,D,Meat,38,163.0,-125.0
60,S1,E,Meat,68,349.0,-281.0
60,S10,C,Dairy,73,436.0,-363.0
60,S10,D,Dairy,55,410.0,-355.0
60,S10,E,Dairy,127,863.0,-736.0
60,S11,C,Dairy,65,436.0,-371.0
60,S11,D,Dairy,50,410.0,-360.0
60,S11,E,Dairy,156,863.0,-707.0
60,S12,C,Dairy,58,436.0,-378.0
60,S12,D,Dairy,46,410.0,-364.0
60,S12,E,Dairy,117,863.0,-746.0
60,S13,A,Vegetables,89,821.0,-732.0
60,S13,B,Vegetables,74,791.0,-717.0
60,S13,E,Vegetables,140,1639.0,-1499.0
60,S14,A,Vegetables,70,821.0,-751.0
60,S14,B,Vegetables,84,791.0,-707.0
60,S14,E,Vegetables,151,1639.0,-1488.0
60,S15,A,Vegetables,78,821.0,-743.0
60,S15,B,Vegetables,73,791.0,-718.0
60,S15,E,Vegetables,163,1639.0,-1476.0
60,S16,A,Vegetables,83,821.0,-738.0
60,S16,B,Vegetables,86,791.0,-705.0
60,S16,E,Vegetables,175,1639.0,-1464.0
60,S17,A,Vegetables,81,821.0,-740.0
60,S17,B,Vegetables,89,791.0,-702.0
60,S17,E,Vegetables,180,1639.0,-1459.0
60,S18,A,Vegetables,87,821.0,-734.0
60,S18,B,Vegetables,71,791.0,-720.0
60,S18,E,Vegetables,165,1639.0,-1474.0
60,S19,A,Vegetables,79,821.0,-742.0
60,S19,B,Vegetables,87,791.0,-704.0
60,S19,E,Vegetables,157,1639.0,-1482.0
60,S2,A,Meat,22,148.0,-126.0
60,S2,B,Meat,25,160.0,-135.0
60,S2,C,Meat,39,182.0,-143.0
60,S2,D,Meat,30,163.0,-133.0
60,S2,E,Meat,62,349.0,-287.0
60,S20,A,Vegetables,84,821.0,-737.0
60,S20,B,Vegetables,72,791.0,-719.0
60,S20,E,Vegetables,166,1639.0,-1473.0
60,S21,A,Vegetables,77,821.0,-744.0
60,S21,B,Vegetables,78,791.0,-713.0
60,S21,E,Vegetables,183,1639.0,-1456.0
60,S22,A,Vegetables,93,821.0,-728.0
60,S22,B,Vegetables,77,791.0,-714.0
60,S22,E,Vegetables,159,1639.0,-1480.0
60,S23,A,Beverages,131,556.0,-425.0
60,S23,B,Beverages,139,486.0,-347.0
60,S23,C,Beverages,141,559.0,-418.0
60,S23,D,Beverages,121,517.0,-396.0
60,S23,E,Beverages,261,1085.0,-824.0
60,S24,A,Beverages,138,556.0,-418.0
60,S24,B,Beverages,117,486.0,-369.0
60,S24,C,Beverages,142,559.0,-417.0
60,S24,D,Beverages,122,517.0,-395.0
60,S24,E,Beverages,280,1085.0,-805.0
60,S25,A,Beverages,149,556.0,-407.0
60,S25,B,Beverages,124,486.0,-362.0
60,S25,C,Beverages,138,559.0,-421.0
60,S25,D,Beverages,131,517.0,-386.0
60,S25,E,Beverages,268,1085.0,-817.0
60,S26,A,Beverages,138,556.0,-418.0
60,S26,B,Beverages,106,486.0,-380.0
60,S26,C,Beverages,138,559.0,-421.0
60,S26,D,Beverages,143,517.0,-374.0
60,S26,E,Beverages,276,1085.0,-809.0
60,S27,A,Bakery,35,158.0,-123.0
60,S27,B,Bakery,41,181.0,-140.0
60,S27,C,Bakery,38,178.0,-140.0
60,S27,D,Bakery,48,163.0,-115.0
60,S27,E,Bakery,67,323.0,-256.0
60,S28,A,Bakery,33,158.0,-125.0
60,S28,B,Bakery,53,181.0,-128.0
60,S28,C,Bakery,41,178.0,-137.0
60,S28,D,Bakery,37,163.0,-126.0
60,S28,E,Bakery,94,323.0,-229.0
60,S29,A,Bakery,46,158.0,-112.0
60,S29,B,Bakery,39,181.0,-142.0
60,S29,C,Bakery,49,178.0,-129.0
60,S29,D,Bakery,40,163.0,-123.0
60,S29,E,Bakery,83,323.0,-240.0
60,S3,A,Meat,34,148.0,-114.0
60,S3,B,Meat,53,160.0,-107.0
60,S3,C,Meat,37,182.0,-145.0
60,S3,D,Meat,32,163.0,-131.0
60,S3,E,Meat,73,349.0,-276.0
60,S30,A,Bakery,44,158.0,-114.0
60,S30,B,Bakery,48,181.0,-133.0
60,S30,C,Bakery,50,178.0,-128.0
60,S30,D,Bakery,38,163.0,-125.0
60,S30,E,Bakery,79,323.0,-244.0
60,S4,A,Meat,33,148.0,-115.0
60,S4,B,Meat,28,160.0,-132.0
60,S4,C,Meat,32,182.0,-150.0
60,S4,D,Meat,27,163.0,-136.0
60,S4,E,Meat,70,349.0,-279.0
60,S5,A,Meat,25,148.0,-123.0
60,S5,B,Meat,24,160.0,-136.0
60,S5,C,Meat,39,182.0,-143.0
60,S5,D,Meat,36,163.0,-127.0
60,S5,E,Meat,76,349.0,-273.0
60,S6,C,Dairy,56,436.0,-380.0
60,S6,D,Dairy,57,410.0,-353.0
60,S6,E,Dairy,94,863.0,-769.0
60,S7,C,Dairy,62,436.0,-374.0
60,S7,D,Dairy,63,410.0,-347.0
60,S7,E,Dairy,121,863.0,-742.0
60,S8,C,Dairy,71,436.0,-365.0
60,S8,D,Dairy,59,410.0,-351.0
60,S8,E,Dairy,122,863.0,-741.0
60,S9,C,Dairy,51,436.0,-385.0
60,S9,D,Dairy,80,410.0,-330.0
60,S9,E,Dairy,126,863.0,-737.0
61,S1,A,Meat,30,176.0,-146.0
61,S1,B,Meat,26,135.0,-109.0
61,S1,C,Meat,31,171.0,-140.0
61,S1,D,Meat,25,142.0,-117.0
61,S1,E,Meat,72,324.0,-252.0
61,S10,C,Dairy,64,436.0,-372.0
61,S10,D,Dairy,61,404.0,-343.0
61,S10,E,Dairy,107,752.0,-645.0
61,S11,C,Dairy,63,436.0,-373.0
61,S11,D,Dairy,52,404.0,-352.0
61,S11,E,Dairy,103,752.0,-649.0
61,S12,C,Dairy,62,436.0,-374.0
61,S12,D,Dairy,56,404.0,-348.0
61,S12,E,Dairy,106,752.0,-646.0
61,S13,A,Vegetables,76,767.0,-691.0
61,S13,B,Vegetables,76,696.0,-620.0
61,S13,E,Vegetables,139,1476.0,-1337.0
61,S14,A,Vegetables,87,767.0,-680.0
61,S14,B,Vegetables,75,696.0,-621.0
61,S14,E,Vegetables,136,1476.0,-1340.0
61,S15,A,Vegetables,65,767.0,-702.0
61,S15,B,Vegetables,67,696.0,-629.0
61,S15,E,Vegetables,139,1476.0,-1337.0
61,S16,A,Vegetables,86,767.0,-681.0
61,S16,B,Vegetables,64,696.0,-632.0
61,S16,E,Vegetables,170,1476.0,-1306.0
61,S17,A,Vegetables,77,767.0,-690.0
61,S17,B,Vegetables,72,696.0,-624.0
61,S17,E,Vegetables,134,1476.0,-1342.0
61,S18,A,Vegetables,75,767.0,-692.0
61,S18,B,Vegetables,67,696.0,-629.0
61,S18,E,Vegetables,151,1476.0,-1325.0
61,S19,A,Vegetables,60,767.0,-707.0
61,S19,B,Vegetables,64,696.0,-632.0
